wikidata_id,name,category,image_url,country,wikipedia_url,latitude,longitude,description
Q17704,Hong Kong International Airport,airports,http://commons.wikimedia.org/wiki/Special:FilePath/Hong%20Kong%20International%20Airport%20restricted%20area%2001-12-2024%289%29.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Hong_Kong_International_Airport,22.308889,113.914444,main airport in Hong Kong
Q141677,Xi'an Xianyang International Airport,airports,http://commons.wikimedia.org/wiki/Special:FilePath/Airport%2C%20Terminal%20JP7562176.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Xi%27an_Xianyang_International_Airport,34.446944444,108.751388888,"international airport serving Xi'an, China"
Q177216,Xiamen Gaoqi International Airport,airports,http://commons.wikimedia.org/wiki/Special:FilePath/Xiamen%20Gaoqi%20Intl%20Airport.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Xiamen_Gaoqi_International_Airport,24.544166666,118.127777777,"International airport in Xiamen City, Foojian Privince, Chian"
Q387560,Chengdu Shuangliu International Airport,airports,http://commons.wikimedia.org/wiki/Special:FilePath/201107%20B-6632%20at%20CTU.JPG,People's Republic of China,https://en.wikipedia.org/wiki/Chengdu_Shuangliu_International_Airport,30.58,103.948333,"international airport in Chengdu, Sichuan, China"
Q421811,Shanghai Hongqiao International Airport,airports,http://commons.wikimedia.org/wiki/Special:FilePath/Shanghai%20Hongqiao%202024%20%28cropped%29.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Shanghai_Hongqiao_International_Airport,31.198056,121.336389,"secondary airport serving Shanghai, China"
Q525486,Macau International Airport,airports,http://commons.wikimedia.org/wiki/Special:FilePath/Macao%20airport%20terminal.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Macau_International_Airport,22.149445,113.591388,international airport in East Asia
Q559107,Nanjing Lukou International Airport,airports,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%8D%97%E4%BA%AC%E7%A6%84%E5%8F%A3%E6%9C%BA%E5%9C%BA%2C%202023-02-20.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Nanjing_Lukou_International_Airport,31.742222222,118.861944444,"international airport serving Nanjing, the capital of East China’s Jiangsu province, and a major airport serving the Yangtze River Delta area"
Q601091,Wuhan Tianhe International Airport,airports,http://commons.wikimedia.org/wiki/Special:FilePath/Wuhan%20Tianhe%20Airport%202.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Wuhan_Tianhe_International_Airport,30.77484,114.21739,"airport in Huangpi District, Wuhan, Hubei, China"
Q107635,Baekdu Mountain,peaks,http://commons.wikimedia.org/wiki/Special:FilePath/Baitou%20Mountain%20Tianchi.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Mount_Paektu,40.94,126.83,volcano on the border between North Korea and China
Q132956,Taklamakan,deserts,http://commons.wikimedia.org/wiki/Special:FilePath/Taklamakan-d43.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Taklamakan_Desert,38.9,82.2,"desert in Xinjiang Uyghur Autonomous Region, China"
Q620724,Lop Desert,deserts,http://commons.wikimedia.org/wiki/Special:FilePath/Desert%20Lop%20Nur%2089.00E%2C%2040.30N%20between%20Kuruktagh%20and%20Astintagh.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Lop_Desert,40.166666666,90.583333333,desert in China
Q181969,Bohai Sea,seas,http://commons.wikimedia.org/wiki/Special:FilePath/China.A2002249.0255.250m.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Bohai_Sea,38.7,119.9,sea in China
Q19751,Qiantang River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Qiantang%20River%20Bridge.JPG,People's Republic of China,https://en.wikipedia.org/wiki/Qiantang_River,29.537,119.5229,"river in western Zhejiang, China"
Q83628,Erhai Lake,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Erhai%20lake%2C%20Yunnan%2C%20China.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Erhai_Lake,25.763333333,100.1875,"lake in Yunnan, People's Republic of China"
Q83640,Dian Lake,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%BB%87%E6%B1%A0.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Dian_Lake,24.800555555,102.671388888,"lake in Yunnan, China"
Q143940,Kowloon Group of Reservoirs,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Dam%20of%20Kowloon%20Reservoir.JPG,People's Republic of China,https://en.wikipedia.org/wiki/Kowloon_Group_of_Reservoirs,22.3538,114.153,"group of reservoirs in Kowloon, Hong Kong"
Q143946,Aberdeen Reservoirs,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Aberdeen%20Upper%20Reservoir.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Aberdeen_Reservoirs,22.2569,114.163,reservoir in Hong Kong
Q268936,Ming Tombs Reservoir,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/MingTombsReservoir.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Ming_Tombs_Reservoir,40.256111111,116.258888888,"reservoir in Beijing, China"
Q602973,Hukou Waterfalls,waterfalls,http://commons.wikimedia.org/wiki/Special:FilePath/Hukou%20Waterfall.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Hukou_Waterfalls,36.147222222,110.443888888,waterfall on the Yellow River in China; second largest waterfall in China
Q57599408,Hong Kong Boundary Crossing Facilities of the Hong Kong-Zhuhai-Macao Bridge,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Hong%20Kong%20Port%20of%20Hong%20Kong-Zhuhai-Macao%20Bridge%20%2820181025160021%29.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Hong_Kong-Zhuhai-Macao_Bridge_Hong_Kong_Port,22.318083333,113.951111111,border checkpoint
Q64008193,Hulu Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Unidentified%20artificial%20island%20from%20Binhai%20Road%20-%2001.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Huludao_Island,20.0437,110.296,peanut-shaped island in Haikou Bay
Q72379943,Hong Kong–Zhuhai–Macau Bridge Western Artificial Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Hong%20Kong-Zhuhai-Macao%20Bridge%20Site%20View%20201308.jpg,People's Republic of China,,22.28318,113.78352,"artificial island between main bridge and Lingdingyang tunnel, part of maintenance facilities of the tunnel section"
Q72380245,Hong Kong–Zhuhai–Macau Bridge Eastern Artificial Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/201805%20Artificial%20Island%20of%20HKZMBridge.jpg,People's Republic of China,,22.28231,113.84403,"artificial island between the Hong Kong Link Road and Lingdingyang tunnel, part of maintenance facilities of the tunnel section"
Q97352575,Ruangong Islet,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Ruangongdun%2020230716%20114205.jpg,People's Republic of China,,30.248888888,120.136944444,"artificial island in West Lake, Hangzhou, China"
Q502379,Lantau Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Lantau%20island%20full.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Lantau_Island,22.270555555,113.952777777,largest island in Hong Kong
Q1536891,Mischief Reef,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Mischief%20Reef%2C%20Spratly%20Islands.png,People's Republic of China,https://en.wikipedia.org/wiki/Mischief_Reef,9.916666666,115.533333333,island in the South China Sea
Q318115,Ap Lei Chau,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20Johnston%20Ap%20Lei%20Chau.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Ap_Lei_Chau,22.241666666,114.155555555,island in Hong Kong
Q334962,Grass Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Above%20Grass%20Island%20Hong%20Kong.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Tap_Mun,22.476388888,114.3625,island in Hong Kong
Q378223,Chongming Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/View%20From%20Yard%20-%20panoramio.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Chongming_Island,31.61833,121.55333,island in the Yangtze River estuary
Q382279,Nanwan Monkey Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Nanwan%20Monkey%20Island%2002.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Nanwan_Monkey_Island,18.39,109.98,island
Q3307471,Sarpo Laggo Glacier,glaciers,http://commons.wikimedia.org/wiki/Special:FilePath/Sarpo%20Laggo%20Glacier%2C%20is%20a%20glacier%20in%20the%20autonomous%20region%20Xinjiang%20of%20China.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Sarpo_Laggo_Glacier,35.883333333,76.25,glacier in the autonomous region Xinjiang of China
Q11736,Tianjin,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Tianjin%2C%20China%20ESA15420167.jpeg,People's Republic of China,https://en.wikipedia.org/wiki/Tianjin,39.146666666,117.205555555,municipality of China
Q15174,Shenzhen,cities,http://commons.wikimedia.org/wiki/Special:FilePath/The%20west%20panorama%20of%20Shenzhen2021.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Shenzhen,22.546666666,114.054444444,city in China
Q5826,Xi'an,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%E8%A5%BF%E5%AE%89%E9%92%9F%E6%A5%BC2020%20%281%29.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Xi%27an,34.261111111,108.942222222,"capital of Shaanxi Province, China"
Q8686,Shanghai,cities,http://commons.wikimedia.org/wiki/Special:FilePath/20191222%E9%99%86%E5%AE%B6%E5%98%B4.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Shanghai,31.2325,121.469166666,provincial-level municipality in China
Q11725,Chongqing,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Chongqing%2C%20China%20ESA23338300.jpeg,People's Republic of China,https://en.wikipedia.org/wiki/Chongqing,29.55,106.506944444,municipality of China
Q16572,Guangzhou,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Canton%20Tower%2020220626%20%28cropped%29.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Guangzhou,23.13,113.26,"capital city of Guangdong Province, China"
Q214855,Bank of China Tower,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/HK%20Bank%20of%20China%20Tower%20View.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Bank_of_China_Tower_(Hong_Kong),22.279166666,114.161388888,skyscraper in Hong Kong
Q223207,Oriental Pearl Tower,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/Oriental%20Pearl%20Tower%202012.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Oriental_Pearl_Tower,31.241669444,121.494716666,"TV tower in Shanghai, China"
Q236201,Shun Hing Square,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/Shun%20Hing%20Square%20exterior%20southwest2021.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Shun_Hing_Square,22.545277777,114.105555555,skyscraper in Shenzhen
Q241648,Victoria Towers,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Victoria%20Towers%200704.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Victoria_Towers,22.302361111,114.168472222,skyscraper and housing estate in Kwun Chung
Q245246,CITIC Plaza,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/Guangzhou%20CITIC%20Plaza%20DSC02461.jpg,People's Republic of China,https://en.wikipedia.org/wiki/CITIC_Plaza,23.144444444,113.319444444,"skyscraper in the Tianhe District of Guangzhou, Guangdong, China"
Q308279,apm,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/Apm-outlook-c.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Apm_(Hong_Kong),22.3125,114.225,"shopping mall in Kwun Tong, Hong Kong"
Q317034,International Commerce Centre,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/International%20Commerce%20Centre%20200911.jpg,People's Republic of China,https://en.wikipedia.org/wiki/International_Commerce_Centre,22.303391666,114.160169444,"skyscraper in West Kowloon, Hong Kong"
Q368017,Bocom Financial Towers,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/Bocom%20Financial%20Towers%20closeup.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Bocom_Financial_Towers,31.241,121.499,skyscraper
Q382121,Zifeng Tower,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/Zifeng%20Tower%202017.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Zifeng_Tower,32.062472222,118.778055555,"supertall skyscraper in Nanjing, Jiangsu, China"
Q430218,Shanghai Wheelock Square,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/C121%20Shanghai%20Wheelock%20Square.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Shanghai_Wheelock_Square,31.22361111,121.44013889,skyscraper
Q432494,COSCO Tower,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/Cosco%20Tower%202011.jpg,People's Republic of China,https://en.wikipedia.org/wiki/COSCO_Tower,22.285430555,114.153088888,tower in Hong Kong
Q80813,Jin Mao Tower,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/Jin%20Mao%20Tower.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Jin_Mao_Tower,31.237222222,121.501388888,landmark skyscraper in Shanghai
Q80852,Shanghai World Financial Center,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/%E4%B8%8A%E6%B5%B7%E5%9B%BD%E9%99%85%E9%87%91%E8%9E%8D%E4%B8%AD%E5%BF%83.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Shanghai_World_Financial_Center,31.236666666,121.502777777,skyscraper in Shanghai
Q112640,Central Plaza,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/%E4%B8%AD%E7%92%B0%E5%BB%A3%E5%A0%B4.JPG,People's Republic of China,https://en.wikipedia.org/wiki/Central_Plaza_(Hong_Kong),22.28,114.173611111,"Skyscraper in Wan Chai, Hong Kong"
Q130478,The Center,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/HK%20Peak%20The%20Center%20West%20Kln%20COSCO%20Tower.JPG,People's Republic of China,https://en.wikipedia.org/wiki/The_Center,22.284722222,114.154444444,skyscraper in Hong Kong
Q139815,Grand International Mansion,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Pinnacle%20%28Guangzhou%2C%20China%29%20indexxrus.JPG,People's Republic of China,https://en.wikipedia.org/wiki/The_Pinnacle_(Guangzhou),23.1278,113.318,360-meter skyscraper located in Guangdong
Q143235,Wuhan Greenland Center,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/Wuhan%20Greenland%20Center.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Wuhan_Greenland_Center,30.585941666,114.317475,"building in Wuhan Greenland Center, China"
Q168575,CTF Finance Centre,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/Guangzhou%20CTF%20Finance%20Centre%2002-10-2018.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Guangzhou_CTF_Finance_Centre,23.12027778,113.32055556,"supertall skyscraper in Guangzhou, China"
Q186406,Tianjin World Financial Center,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/2010%E5%B9%B412%E6%9C%8827%E6%97%A5%E7%9A%84%E6%B4%A5%E5%A1%94.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Tianjin_World_Financial_Center,39.128888888,117.196388888,skyscraper
Q197833,China Zun,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/China%20Zun%2005-11-2018.jpg,People's Republic of China,https://en.wikipedia.org/wiki/China_Zun,39.91151,116.46023,"Supertall skyscraper in Beijing, China"
Q198226,Zhujiang New City Tower,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/Guangzhou%20Twin%20Towers%20IMP%28cropped%29.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Global_City_Square,23.118219,113.327271,"skyscraper in Guangzhou City, Guangdong Province, China"
Q520839,Nina Tower,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/HK%20Nina%20Tower%20200803.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Nina_Tower,22.368611111,114.113055555,skyscraper
Q543353,Plaza 66,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/Plaza%2066%202008.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Plaza_66,31.22991667,121.44930556,building complex in Shanghai
Q197790,Zhijinghe River Bridge,bridges,http://commons.wikimedia.org/wiki/Special:FilePath/Zhijinghe%20River%20Bridge-1.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Zhijing_River_Bridge,30.626666666,110.196666666,"bridge in Hubei, China"
Q963089,Xijin Bridge,bridges,http://commons.wikimedia.org/wiki/Special:FilePath/Xijin%20Bridge%20%28Yongkang%29%2C%20China.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Xijin_Bridge,28.895361111,120.026,bridge
Q1352660,Dashengguan Yangtze River Bridge,bridges,http://commons.wikimedia.org/wiki/Special:FilePath/Nanjing%20Dashengguan%20Yangtze%20River%20Railway%20Bridge1.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Dashengguan_Yangtze_River_Bridge,31.96,118.630833333,"bridge in Nanjing, Jiangsu"
Q614446,Dalian Jinzhou Stadium,stadiums,http://commons.wikimedia.org/wiki/Special:FilePath/Dalian%20Jinzhou%20Stadium.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Jinzhou_Stadium,39.0953,121.7191,"stadium in Jinzhou, Dalian"
Q133525,Beijing National Stadium,stadiums,http://commons.wikimedia.org/wiki/Special:FilePath/Beijing%20National%20Stadium%20from%20the%20Central%20Axis%20%2820220905140702%29.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Beijing_National_Stadium,39.991544,116.390478,"stadium at Beijing, China"
Q194576,Guiyang Olympic Sports Center,stadiums,http://commons.wikimedia.org/wiki/Special:FilePath/Guiyang%20Olympic%20Sports%20Center.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Guiyang_Olympic_Sports_Center,26.620721,106.605749,stadium
Q282533,Helong Stadium,stadiums,http://commons.wikimedia.org/wiki/Special:FilePath/Helong%20Stadium.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Helong_Sports_Center_Stadium,28.181756,112.977303,"stadium in Changsha, Hunan"
Q603686,Hong Kong Baptist University,universities,http://commons.wikimedia.org/wiki/Special:FilePath/HK%20BaptistUniversity%20HoSinHangCampus.JPG,People's Republic of China,https://en.wikipedia.org/wiki/Hong_Kong_Baptist_University,22.338888888,114.181666666,university in Hong Kong
Q604470,Shandong University,universities,http://commons.wikimedia.org/wiki/Special:FilePath/Qianfoshan%20Campus%20of%20Shandong%20University%202010-03.JPG,People's Republic of China,https://en.wikipedia.org/wiki/Shandong_University,36.671844444,117.053983333,university in China
Q614203,Anhui Normal University,universities,http://commons.wikimedia.org/wiki/Special:FilePath/Gate%20of%20AHNU.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Anhui_Normal_University,31.2871219,118.372994,university in China
Q391150,Henan University,universities,http://commons.wikimedia.org/wiki/Special:FilePath/Auditorium%20of%20Henan%20University.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Henan_University,34.81272222,114.36369444,Chinese public university
Q756683,Hong Kong Film Archive,museums,http://commons.wikimedia.org/wiki/Special:FilePath/Hong%20Kong%20Film%20Archive01.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Hong_Kong_Film_Archive,22.2851,114.222,film archive in Hong Kong
